chr	start	stop	transcript_id	gene_name	gene_id	protein_id	exon_length	total_exon_length	exon_num	CCDS	status	avg_GTEx_TPM	appris	GTEx
11	108329021	108329238	ENST00000452508	ATM	ENSG00000149311	ENSP00000388058	218	9168	62	CCDS31669.1	PRINCIPAL:1	2.92	1	1
11	108330214	108330421	ENST00000452508	ATM	ENSG00000149311	ENSP00000388058	208	9168	62	CCDS31669.1	PRINCIPAL:1	2.92	1	1
11	108331444	108331557	ENST00000452508	ATM	ENSG00000149311	ENSP00000388058	114	9168	62	CCDS31669.1	PRINCIPAL:1	2.92	1	1
11	108331879	108332037	ENST00000452508	ATM	ENSG00000149311	ENSP00000388058	159	9168	62	CCDS31669.1	PRINCIPAL:1	2.92	1	1
11	108332762	108332900	ENST00000452508	ATM	ENSG00000149311	ENSP00000388058	139	9168	62	CCDS31669.1	PRINCIPAL:1	2.92	1	1
11	108333886	108333968	ENST00000452508	ATM	ENSG00000149311	ENSP00000388058	83	9168	62	CCDS31669.1	PRINCIPAL:1	2.92	1	1
11	108334969	108335109	ENST00000452508	ATM	ENSG00000149311	ENSP00000388058	141	9168	62	CCDS31669.1	PRINCIPAL:1	2.92	1	1
11	108335845	108335961	ENST00000452508	ATM	ENSG00000149311	ENSP00000388058	117	9168	62	CCDS31669.1	PRINCIPAL:1	2.92	1	1
11	108343222	108343371	ENST00000452508	ATM	ENSG00000149311	ENSP00000388058	150	9168	62	CCDS31669.1	PRINCIPAL:1	2.92	1	1
11	108345743	108345908	ENST00000452508	ATM	ENSG00000149311	ENSP00000388058	166	9168	62	CCDS31669.1	PRINCIPAL:1	2.92	1	1
11	108347279	108347365	ENST00000452508	ATM	ENSG00000149311	ENSP00000388058	87	9168	62	CCDS31669.1	PRINCIPAL:1	2.92	1	1
11	108353766	108353880	ENST00000452508	ATM	ENSG00000149311	ENSP00000388058	115	9168	62	CCDS31669.1	PRINCIPAL:1	2.92	1	1
11	108354811	108354874	ENST00000452508	ATM	ENSG00000149311	ENSP00000388058	64	9168	62	CCDS31669.1	PRINCIPAL:1	2.92	1	1
11	108365082	108365218	ENST00000452508	ATM	ENSG00000149311	ENSP00000388058	137	9168	62	CCDS31669.1	PRINCIPAL:1	2.92	1	1
11	108365325	108365505	ENST00000452508	ATM	ENSG00000149311	ENSP00000388058	181	9168	62	CCDS31669.1	PRINCIPAL:1	2.92	1	1
11	108227625	108227696	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	72	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108227776	108227888	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	113	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108229178	108229323	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	146	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108235670	108235834	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	165	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108243953	108244118	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	166	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108244788	108245026	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	239	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108246964	108247127	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	164	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108248933	108249102	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	170	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108250701	108251072	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	372	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108251837	108252031	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	195	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108252817	108252912	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	96	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108253814	108254039	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	226	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108256215	108256340	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	126	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108257481	108257606	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	126	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108258986	108259075	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	90	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108267171	108267342	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	172	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108268410	108268609	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	200	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108271064	108271146	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	83	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108271251	108271406	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	156	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108272532	108272607	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	76	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108272722	108272852	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	131	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108279491	108279608	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	118	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108280995	108281168	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	174	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108282710	108282879	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	170	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108284227	108284473	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	247	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108287600	108287715	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	116	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108288977	108289103	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	127	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108289602	108289801	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	200	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108292619	108292793	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	175	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108293313	108293477	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	165	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108294927	108295059	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	133	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108297287	108297382	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	96	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108299714	108299885	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	172	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108301648	108301789	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	142	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108302853	108303029	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	177	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108304675	108304852	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	178	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108307897	108307984	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	88	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108310160	108310315	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	156	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108312411	108312498	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	88	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108315823	108315911	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	89	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108316011	108316113	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	103	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108317373	108317521	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	149	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108319954	108320058	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	105	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108321301	108321420	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	120	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108325310	108325544	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	235	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108326058	108326225	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	168	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108327645	108327758	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	114	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108329021	108329238	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	218	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108330214	108330421	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	208	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108331444	108331557	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	114	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108331879	108332037	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	159	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108332762	108332900	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	139	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108333886	108333968	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	83	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108334969	108335109	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	141	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108335845	108335961	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	117	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108343222	108343371	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	150	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108345743	108345908	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	166	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108347279	108347365	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	87	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108353766	108353880	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	115	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108354811	108354874	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	64	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108365082	108365218	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	137	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
11	108365325	108365505	ENST00000278616	ATM	ENSG00000149311	ENSP00000278616	181	9168	62	CCDS31669.1	PRINCIPAL:1	1.63	1	1
0	0	0	ENST00000527181	ATM	ENSG00000149311	nonCDS	0	0	0		minor	3.06	0	1
0	0	0	ENST00000638786	ATM	ENSG00000149311	nonCDS	0	0	0		minor	4.98	0	1
7	140924566	140924703	ENST00000288602	BRAF	ENSG00000157764	ENSP00000288602	138	2418	19	-	ALTERNATIVE:2	10.62	1	1
7	140850111	140850212	ENST00000288602	BRAF	ENSG00000157764	ENSP00000288602	102	2418	19	-	ALTERNATIVE:2	10.62	1	1
7	140834609	140834872	ENST00000288602	BRAF	ENSG00000157764	ENSP00000288602	264	2418	19	-	ALTERNATIVE:2	10.62	1	1
7	140808892	140808995	ENST00000288602	BRAF	ENSG00000157764	ENSP00000288602	104	2418	19	-	ALTERNATIVE:2	10.62	1	1
7	140807960	140808062	ENST00000288602	BRAF	ENSG00000157764	ENSP00000288602	103	2418	19	-	ALTERNATIVE:2	10.62	1	1
7	140801412	140801560	ENST00000288602	BRAF	ENSG00000157764	ENSP00000288602	149	2418	19	-	ALTERNATIVE:2	10.62	1	1
7	140800362	140800481	ENST00000288602	BRAF	ENSG00000157764	ENSP00000288602	120	2418	19	-	ALTERNATIVE:2	10.62	1	1
7	140794308	140794467	ENST00000288602	BRAF	ENSG00000157764	ENSP00000288602	160	2418	19	-	ALTERNATIVE:2	10.62	1	1
7	140787548	140787584	ENST00000288602	BRAF	ENSG00000157764	ENSP00000288602	37	2418	19	-	ALTERNATIVE:2	10.62	1	1
7	140785689	140785808	ENST00000288602	BRAF	ENSG00000157764	ENSP00000288602	120	2418	19	-	ALTERNATIVE:2	10.62	1	1
7	140783021	140783157	ENST00000288602	BRAF	ENSG00000157764	ENSP00000288602	137	2418	19	-	ALTERNATIVE:2	10.62	1	1
7	140781576	140781693	ENST00000288602	BRAF	ENSG00000157764	ENSP00000288602	118	2418	19	-	ALTERNATIVE:2	10.62	1	1
7	140777991	140778075	ENST00000288602	BRAF	ENSG00000157764	ENSP00000288602	85	2418	19	-	ALTERNATIVE:2	10.62	1	1
7	140776912	140777088	ENST00000288602	BRAF	ENSG00000157764	ENSP00000288602	177	2418	19	-	ALTERNATIVE:2	10.62	1	1
7	140754187	140754233	ENST00000288602	BRAF	ENSG00000157764	ENSP00000288602	47	2418	19	-	ALTERNATIVE:2	10.62	1	1
7	140753275	140753393	ENST00000288602	BRAF	ENSG00000157764	ENSP00000288602	119	2418	19	-	ALTERNATIVE:2	10.62	1	1
7	140749287	140749418	ENST00000288602	BRAF	ENSG00000157764	ENSP00000288602	132	2418	19	-	ALTERNATIVE:2	10.62	1	1
7	140739812	140739946	ENST00000288602	BRAF	ENSG00000157764	ENSP00000288602	135	2418	19	-	ALTERNATIVE:2	10.62	1	1
7	140734600	140734770	ENST00000288602	BRAF	ENSG00000157764	ENSP00000288602	171	2418	19	-	ALTERNATIVE:2	10.62	1	1
7	140924566	140924703	ENST00000644969	BRAF	ENSG00000157764	ENSP00000496776	138	2421	20	-	ALTERNATIVE:2	NA	1	1
7	140850111	140850212	ENST00000644969	BRAF	ENSG00000157764	ENSP00000496776	102	2421	20	-	ALTERNATIVE:2	NA	1	1
7	140834609	140834872	ENST00000644969	BRAF	ENSG00000157764	ENSP00000496776	264	2421	20	-	ALTERNATIVE:2	NA	1	1
7	140808892	140808995	ENST00000644969	BRAF	ENSG00000157764	ENSP00000496776	104	2421	20	-	ALTERNATIVE:2	NA	1	1
7	140807960	140808062	ENST00000644969	BRAF	ENSG00000157764	ENSP00000496776	103	2421	20	-	ALTERNATIVE:2	NA	1	1
7	140801412	140801560	ENST00000644969	BRAF	ENSG00000157764	ENSP00000496776	149	2421	20	-	ALTERNATIVE:2	NA	1	1
7	140800362	140800481	ENST00000644969	BRAF	ENSG00000157764	ENSP00000496776	120	2421	20	-	ALTERNATIVE:2	NA	1	1
7	140794308	140794467	ENST00000644969	BRAF	ENSG00000157764	ENSP00000496776	160	2421	20	-	ALTERNATIVE:2	NA	1	1
7	140787548	140787584	ENST00000644969	BRAF	ENSG00000157764	ENSP00000496776	37	2421	20	-	ALTERNATIVE:2	NA	1	1
7	140785689	140785808	ENST00000644969	BRAF	ENSG00000157764	ENSP00000496776	120	2421	20	-	ALTERNATIVE:2	NA	1	1
7	140783021	140783157	ENST00000644969	BRAF	ENSG00000157764	ENSP00000496776	137	2421	20	-	ALTERNATIVE:2	NA	1	1
7	140781576	140781693	ENST00000644969	BRAF	ENSG00000157764	ENSP00000496776	118	2421	20	-	ALTERNATIVE:2	NA	1	1
7	140777991	140778075	ENST00000644969	BRAF	ENSG00000157764	ENSP00000496776	85	2421	20	-	ALTERNATIVE:2	NA	1	1
7	140776912	140777088	ENST00000644969	BRAF	ENSG00000157764	ENSP00000496776	177	2421	20	-	ALTERNATIVE:2	NA	1	1
7	140754187	140754233	ENST00000644969	BRAF	ENSG00000157764	ENSP00000496776	47	2421	20	-	ALTERNATIVE:2	NA	1	1
7	140753275	140753393	ENST00000644969	BRAF	ENSG00000157764	ENSP00000496776	119	2421	20	-	ALTERNATIVE:2	NA	1	1
7	140749287	140749418	ENST00000644969	BRAF	ENSG00000157764	ENSP00000496776	132	2421	20	-	ALTERNATIVE:2	NA	1	1
7	140739812	140739946	ENST00000644969	BRAF	ENSG00000157764	ENSP00000496776	135	2421	20	-	ALTERNATIVE:2	NA	1	1
7	140734617	140734770	ENST00000644969	BRAF	ENSG00000157764	ENSP00000496776	154	2421	20	-	ALTERNATIVE:2	NA	1	1
7	140726497	140726516	ENST00000644969	BRAF	ENSG00000157764	ENSP00000496776	20	2421	20	-	ALTERNATIVE:2	NA	1	1
7	140924566	140924703	ENST00000646891	BRAF	ENSG00000157764	ENSP00000493543	138	2298	18	CCDS5863.1	ALTERNATIVE:2	NA	1	1
7	140850111	140850212	ENST00000646891	BRAF	ENSG00000157764	ENSP00000493543	102	2298	18	CCDS5863.1	ALTERNATIVE:2	NA	1	1
7	140834609	140834872	ENST00000646891	BRAF	ENSG00000157764	ENSP00000493543	264	2298	18	CCDS5863.1	ALTERNATIVE:2	NA	1	1
7	140808892	140808995	ENST00000646891	BRAF	ENSG00000157764	ENSP00000493543	104	2298	18	CCDS5863.1	ALTERNATIVE:2	NA	1	1
7	140807960	140808062	ENST00000646891	BRAF	ENSG00000157764	ENSP00000493543	103	2298	18	CCDS5863.1	ALTERNATIVE:2	NA	1	1
7	140801412	140801560	ENST00000646891	BRAF	ENSG00000157764	ENSP00000493543	149	2298	18	CCDS5863.1	ALTERNATIVE:2	NA	1	1
7	140800362	140800481	ENST00000646891	BRAF	ENSG00000157764	ENSP00000493543	120	2298	18	CCDS5863.1	ALTERNATIVE:2	NA	1	1
7	140794308	140794467	ENST00000646891	BRAF	ENSG00000157764	ENSP00000493543	160	2298	18	CCDS5863.1	ALTERNATIVE:2	NA	1	1
7	140787548	140787584	ENST00000646891	BRAF	ENSG00000157764	ENSP00000493543	37	2298	18	CCDS5863.1	ALTERNATIVE:2	NA	1	1
7	140783021	140783157	ENST00000646891	BRAF	ENSG00000157764	ENSP00000493543	137	2298	18	CCDS5863.1	ALTERNATIVE:2	NA	1	1
7	140781576	140781693	ENST00000646891	BRAF	ENSG00000157764	ENSP00000493543	118	2298	18	CCDS5863.1	ALTERNATIVE:2	NA	1	1
7	140777991	140778075	ENST00000646891	BRAF	ENSG00000157764	ENSP00000493543	85	2298	18	CCDS5863.1	ALTERNATIVE:2	NA	1	1
7	140776912	140777088	ENST00000646891	BRAF	ENSG00000157764	ENSP00000493543	177	2298	18	CCDS5863.1	ALTERNATIVE:2	NA	1	1
7	140754187	140754233	ENST00000646891	BRAF	ENSG00000157764	ENSP00000493543	47	2298	18	CCDS5863.1	ALTERNATIVE:2	NA	1	1
7	140753275	140753393	ENST00000646891	BRAF	ENSG00000157764	ENSP00000493543	119	2298	18	CCDS5863.1	ALTERNATIVE:2	NA	1	1
7	140749287	140749418	ENST00000646891	BRAF	ENSG00000157764	ENSP00000493543	132	2298	18	CCDS5863.1	ALTERNATIVE:2	NA	1	1
7	140739812	140739946	ENST00000646891	BRAF	ENSG00000157764	ENSP00000493543	135	2298	18	CCDS5863.1	ALTERNATIVE:2	NA	1	1
7	140734600	140734770	ENST00000646891	BRAF	ENSG00000157764	ENSP00000493543	171	2298	18	CCDS5863.1	ALTERNATIVE:2	NA	1	1
7	140924566	140924703	ENST00000496384	BRAF	ENSG00000157764	ENSP00000419060	138	2301	19	CCDS87555.1	PRINCIPAL:3	7.53	1	1
7	140850111	140850212	ENST00000496384	BRAF	ENSG00000157764	ENSP00000419060	102	2301	19	CCDS87555.1	PRINCIPAL:3	7.53	1	1
7	140834609	140834872	ENST00000496384	BRAF	ENSG00000157764	ENSP00000419060	264	2301	19	CCDS87555.1	PRINCIPAL:3	7.53	1	1
7	140808892	140808995	ENST00000496384	BRAF	ENSG00000157764	ENSP00000419060	104	2301	19	CCDS87555.1	PRINCIPAL:3	7.53	1	1
7	140807960	140808062	ENST00000496384	BRAF	ENSG00000157764	ENSP00000419060	103	2301	19	CCDS87555.1	PRINCIPAL:3	7.53	1	1
7	140801412	140801560	ENST00000496384	BRAF	ENSG00000157764	ENSP00000419060	149	2301	19	CCDS87555.1	PRINCIPAL:3	7.53	1	1
7	140800362	140800481	ENST00000496384	BRAF	ENSG00000157764	ENSP00000419060	120	2301	19	CCDS87555.1	PRINCIPAL:3	7.53	1	1
7	140794308	140794467	ENST00000496384	BRAF	ENSG00000157764	ENSP00000419060	160	2301	19	CCDS87555.1	PRINCIPAL:3	7.53	1	1
7	140787548	140787584	ENST00000496384	BRAF	ENSG00000157764	ENSP00000419060	37	2301	19	CCDS87555.1	PRINCIPAL:3	7.53	1	1
7	140783021	140783157	ENST00000496384	BRAF	ENSG00000157764	ENSP00000419060	137	2301	19	CCDS87555.1	PRINCIPAL:3	7.53	1	1
7	140781576	140781693	ENST00000496384	BRAF	ENSG00000157764	ENSP00000419060	118	2301	19	CCDS87555.1	PRINCIPAL:3	7.53	1	1
7	140777991	140778075	ENST00000496384	BRAF	ENSG00000157764	ENSP00000419060	85	2301	19	CCDS87555.1	PRINCIPAL:3	7.53	1	1
7	140776912	140777088	ENST00000496384	BRAF	ENSG00000157764	ENSP00000419060	177	2301	19	CCDS87555.1	PRINCIPAL:3	7.53	1	1
7	140754187	140754233	ENST00000496384	BRAF	ENSG00000157764	ENSP00000419060	47	2301	19	CCDS87555.1	PRINCIPAL:3	7.53	1	1
7	140753275	140753393	ENST00000496384	BRAF	ENSG00000157764	ENSP00000419060	119	2301	19	CCDS87555.1	PRINCIPAL:3	7.53	1	1
7	140749287	140749418	ENST00000496384	BRAF	ENSG00000157764	ENSP00000419060	132	2301	19	CCDS87555.1	PRINCIPAL:3	7.53	1	1
7	140739812	140739946	ENST00000496384	BRAF	ENSG00000157764	ENSP00000419060	135	2301	19	CCDS87555.1	PRINCIPAL:3	7.53	1	1
7	140734617	140734770	ENST00000496384	BRAF	ENSG00000157764	ENSP00000419060	154	2301	19	CCDS87555.1	PRINCIPAL:3	7.53	1	1
7	140726497	140726516	ENST00000496384	BRAF	ENSG00000157764	ENSP00000419060	20	2301	19	CCDS87555.1	PRINCIPAL:3	7.53	1	1
17	43124017	43124096	ENST00000357654	BRCA1	ENSG00000012048	ENSP00000350283	80	5589	22	CCDS11453.1	PRINCIPAL:2	2.89	1	1
17	43115726	43115779	ENST00000357654	BRCA1	ENSG00000012048	ENSP00000350283	54	5589	22	CCDS11453.1	PRINCIPAL:2	2.89	1	1
17	43106456	43106533	ENST00000357654	BRCA1	ENSG00000012048	ENSP00000350283	78	5589	22	CCDS11453.1	PRINCIPAL:2	2.89	1	1
17	43104868	43104956	ENST00000357654	BRCA1	ENSG00000012048	ENSP00000350283	89	5589	22	CCDS11453.1	PRINCIPAL:2	2.89	1	1
17	43104122	43104261	ENST00000357654	BRCA1	ENSG00000012048	ENSP00000350283	140	5589	22	CCDS11453.1	PRINCIPAL:2	2.89	1	1
17	43099775	43099880	ENST00000357654	BRCA1	ENSG00000012048	ENSP00000350283	106	5589	22	CCDS11453.1	PRINCIPAL:2	2.89	1	1
17	43097244	43097289	ENST00000357654	BRCA1	ENSG00000012048	ENSP00000350283	46	5589	22	CCDS11453.1	PRINCIPAL:2	2.89	1	1
17	43095846	43095922	ENST00000357654	BRCA1	ENSG00000012048	ENSP00000350283	77	5589	22	CCDS11453.1	PRINCIPAL:2	2.89	1	1
17	43091435	43094860	ENST00000357654	BRCA1	ENSG00000012048	ENSP00000350283	3426	5589	22	CCDS11453.1	PRINCIPAL:2	2.89	1	1
17	43090944	43091032	ENST00000357654	BRCA1	ENSG00000012048	ENSP00000350283	89	5589	22	CCDS11453.1	PRINCIPAL:2	2.89	1	1
17	43082404	43082575	ENST00000357654	BRCA1	ENSG00000012048	ENSP00000350283	172	5589	22	CCDS11453.1	PRINCIPAL:2	2.89	1	1
17	43076488	43076614	ENST00000357654	BRCA1	ENSG00000012048	ENSP00000350283	127	5589	22	CCDS11453.1	PRINCIPAL:2	2.89	1	1
17	43074331	43074521	ENST00000357654	BRCA1	ENSG00000012048	ENSP00000350283	191	5589	22	CCDS11453.1	PRINCIPAL:2	2.89	1	1
17	43070928	43071238	ENST00000357654	BRCA1	ENSG00000012048	ENSP00000350283	311	5589	22	CCDS11453.1	PRINCIPAL:2	2.89	1	1
17	43067608	43067695	ENST00000357654	BRCA1	ENSG00000012048	ENSP00000350283	88	5589	22	CCDS11453.1	PRINCIPAL:2	2.89	1	1
17	43063874	43063951	ENST00000357654	BRCA1	ENSG00000012048	ENSP00000350283	78	5589	22	CCDS11453.1	PRINCIPAL:2	2.89	1	1
17	43063333	43063373	ENST00000357654	BRCA1	ENSG00000012048	ENSP00000350283	41	5589	22	CCDS11453.1	PRINCIPAL:2	2.89	1	1
17	43057052	43057135	ENST00000357654	BRCA1	ENSG00000012048	ENSP00000350283	84	5589	22	CCDS11453.1	PRINCIPAL:2	2.89	1	1
17	43051063	43051117	ENST00000357654	BRCA1	ENSG00000012048	ENSP00000350283	55	5589	22	CCDS11453.1	PRINCIPAL:2	2.89	1	1
17	43049121	43049194	ENST00000357654	BRCA1	ENSG00000012048	ENSP00000350283	74	5589	22	CCDS11453.1	PRINCIPAL:2	2.89	1	1
17	43047643	43047703	ENST00000357654	BRCA1	ENSG00000012048	ENSP00000350283	61	5589	22	CCDS11453.1	PRINCIPAL:2	2.89	1	1
17	43045681	43045802	ENST00000357654	BRCA1	ENSG00000012048	ENSP00000350283	122	5589	22	CCDS11453.1	PRINCIPAL:2	2.89	1	1
17	43124017	43124096	ENST00000471181	BRCA1	ENSG00000012048	ENSP00000418960	80	5652	23	CCDS11456.2	ALTERNATIVE:2	0.05	1	1
17	43115726	43115779	ENST00000471181	BRCA1	ENSG00000012048	ENSP00000418960	54	5652	23	CCDS11456.2	ALTERNATIVE:2	0.05	1	1
17	43106456	43106533	ENST00000471181	BRCA1	ENSG00000012048	ENSP00000418960	78	5652	23	CCDS11456.2	ALTERNATIVE:2	0.05	1	1
17	43104868	43104956	ENST00000471181	BRCA1	ENSG00000012048	ENSP00000418960	89	5652	23	CCDS11456.2	ALTERNATIVE:2	0.05	1	1
17	43104122	43104261	ENST00000471181	BRCA1	ENSG00000012048	ENSP00000418960	140	5652	23	CCDS11456.2	ALTERNATIVE:2	0.05	1	1
17	43099775	43099880	ENST00000471181	BRCA1	ENSG00000012048	ENSP00000418960	106	5652	23	CCDS11456.2	ALTERNATIVE:2	0.05	1	1
17	43097244	43097289	ENST00000471181	BRCA1	ENSG00000012048	ENSP00000418960	46	5652	23	CCDS11456.2	ALTERNATIVE:2	0.05	1	1
17	43095846	43095922	ENST00000471181	BRCA1	ENSG00000012048	ENSP00000418960	77	5652	23	CCDS11456.2	ALTERNATIVE:2	0.05	1	1
17	43091435	43094860	ENST00000471181	BRCA1	ENSG00000012048	ENSP00000418960	3426	5652	23	CCDS11456.2	ALTERNATIVE:2	0.05	1	1
17	43090944	43091032	ENST00000471181	BRCA1	ENSG00000012048	ENSP00000418960	89	5652	23	CCDS11456.2	ALTERNATIVE:2	0.05	1	1
